"Date","Latitude","Longitude","Matrix","Subregion","cadmium","copper","mercury","selenium"
2006-09-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.419
2006-09-19,37.82084,-121.5001,"water","South Delta",0,3.5,NA,0
2006-09-19,37.84182,-121.53,"water","South Delta",0.9,100,NA,0
2006-09-19,37.88188,-121.6522,"water","South Delta",0,4.5,NA,0
2006-09-19,38.11558,-121.4938,"water","East Delta",0,2.4,NA,0
2006-09-19,38.16022,-121.2064,"water","East Delta",0.03,1.9,NA,0
2006-09-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.43
2006-09-21,38.43467,-121.5192,"water","Sacramento River",NA,NA,0,NA
2006-09-21,38.45815,-121.5026,"water","Sacramento River",NA,NA,0.0029,NA
2006-09-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.403
2006-10-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2006-10-11,38.43493,-121.5252,"water","Sacramento River",0.02,1.77,0.00166,NA
2006-10-11,38.4592,-121.5031,"water","Sacramento River",0.02,1.14,5e-05,0.6
2006-10-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.419
2006-10-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2006-10-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.446
2006-11-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.484
2006-11-03,38.4592,-121.5031,"water","Sacramento River",0.02,1.34,0.00055,NA
2006-11-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.834
2006-11-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1
2006-11-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.18
2006-11-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.696
2006-12-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.657
2006-12-09,38.43493,-121.5252,"water","Sacramento River",NA,NA,0.00075,NA
2006-12-09,38.4592,-121.5031,"water","Sacramento River",0.02,1.25,5e-04,NA
2006-12-12,38.43467,-121.5192,"water","Sacramento River",NA,NA,6e-04,NA
2006-12-12,38.45815,-121.5026,"water","Sacramento River",NA,NA,0.000101,NA
2006-12-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.875
2006-12-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.819
2006-12-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2007-01-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.822
2007-01-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.757
2007-01-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.812
2007-01-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.04
2007-02-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.27
2007-02-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.48
2007-02-08,38.43493,-121.5252,"water","Sacramento River",0.021,1.43,7.46e-05,NA
2007-02-08,38.4592,-121.5031,"water","Sacramento River",0.02,2.72,0.00186,0.6
2007-02-09,38.43467,-121.5192,"water","Sacramento River",NA,NA,3.22e-05,NA
2007-02-09,38.45573,-121.5011,"water","Sacramento River",NA,NA,2.17e-05,NA
2007-02-09,38.45815,-121.5026,"water","Sacramento River",NA,NA,7.97e-05,NA
2007-02-11,37.82084,-121.5001,"water","South Delta",0.04,3.5,NA,0
2007-02-11,37.84182,-121.53,"water","South Delta",0.06,4.7,NA,0
2007-02-11,37.88188,-121.6522,"water","South Delta",0,4,NA,0
2007-02-11,38.11558,-121.4938,"water","East Delta",0.04,5.2,NA,0
2007-02-11,38.16022,-121.2064,"water","East Delta",0,1.1,NA,0
2007-02-12,38.3068,-121.6934,"water","Yolo Bypass",0.02,2.6,NA,0
2007-02-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.5
2007-02-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.32
2007-02-28,37.82084,-121.5001,"water","South Delta",0.04,3.6,NA,1
2007-02-28,37.84182,-121.53,"water","South Delta",0.08,6.7,NA,2
2007-02-28,37.88188,-121.6522,"water","South Delta",0.04,17,NA,3
2007-02-28,38.11558,-121.4938,"water","East Delta",0.03,1.9,NA,0
2007-02-28,38.16022,-121.2064,"water","East Delta",0,1.3,NA,2
2007-03-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.768
2007-03-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.407
2007-03-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.692
2007-03-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.16
2007-03-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.15
2007-04-03,38.43493,-121.5252,"water","Sacramento River",NA,NA,8e-04,NA
2007-04-03,38.4592,-121.5031,"water","Sacramento River",0.006,2.21,0.00301,NA
2007-04-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.892
2007-04-10,38.11558,-121.4938,"water","East Delta",0.03,3.6,NA,1
2007-04-10,38.16022,-121.2064,"water","East Delta",0,1.3,NA,0
2007-04-11,37.82084,-121.5001,"water","South Delta",0.08,9.5,NA,2
2007-04-11,37.84182,-121.53,"water","South Delta",0.04,5.5,NA,1
2007-04-11,37.88188,-121.6522,"water","South Delta",0,3,NA,0
2007-04-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.15
2007-04-17,38.3068,-121.6934,"water","Yolo Bypass",0,3,NA,0
2007-04-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.35
2007-04-25,38.43467,-121.5192,"water","Sacramento River",NA,NA,0.003,NA
2007-04-25,38.45815,-121.5026,"water","Sacramento River",NA,NA,3.95e-05,NA
2007-04-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.616
2007-05-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2007-05-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.588
2007-05-15,38.3068,-121.6934,"water","Yolo Bypass",0,3.1,NA,0
2007-05-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.704
2007-05-17,38.43467,-121.5192,"water","Sacramento River",NA,NA,0.0024,NA
2007-05-17,38.45573,-121.5011,"water","Sacramento River",NA,NA,4e-04,NA
2007-05-17,38.45815,-121.5026,"water","Sacramento River",NA,NA,4e-04,NA
2007-05-22,37.82084,-121.5001,"water","South Delta",0.04,5.7,NA,1
2007-05-22,37.84182,-121.53,"water","South Delta",0.2,24,NA,2
2007-05-22,37.88188,-121.6522,"water","South Delta",0,6.9,NA,0
2007-05-22,38.11558,-121.4938,"water","East Delta",0,3.1,NA,0
2007-05-22,38.16022,-121.2064,"water","East Delta",0,1.5,NA,0
2007-05-24,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.666
2007-05-31,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.614
2007-06-05,38.43493,-121.5252,"water","Sacramento River",0.006,2.63,7.07e-05,NA
2007-06-05,38.4592,-121.5031,"water","Sacramento River",0.023,1.81,0.0015,0.19
2007-06-06,38.43467,-121.5192,"water","Sacramento River",NA,NA,6e-04,NA
2007-06-06,38.45573,-121.5011,"water","Sacramento River",NA,NA,5e-04,NA
2007-06-06,38.45815,-121.5026,"water","Sacramento River",NA,NA,0.0029,NA
2007-06-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.584
2007-06-12,37.82084,-121.5001,"water","South Delta",0.05,5.3,NA,NA
2007-06-12,37.84182,-121.53,"water","South Delta",0.08,10,NA,NA
2007-06-12,37.88188,-121.6522,"water","South Delta",0,4.7,NA,NA
2007-06-12,38.11558,-121.4938,"water","East Delta",0,3.4,NA,NA
2007-06-12,38.16022,-121.2064,"water","East Delta",0,1.8,NA,NA
2007-06-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.494
2007-06-20,37.84182,-121.53,"water","South Delta",NA,8.5,NA,NA
2007-06-20,38.3068,-121.6934,"water","Yolo Bypass",0,3.1,NA,0
2007-06-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.474
2007-06-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.949
2007-06-28,38.13794,-121.4214,"water","East Delta",0.13,2.41,NA,0.52
2007-06-28,38.43467,-121.5192,"water","Sacramento River",NA,NA,5.09e-05,NA
2007-06-28,38.45573,-121.5011,"water","Sacramento River",NA,NA,0.000136,NA
2007-06-28,38.45815,-121.5026,"water","Sacramento River",NA,NA,0.0031,NA
2007-07-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.688
2007-07-10,37.82084,-121.5001,"water","South Delta",0.06,8.6,NA,NA
2007-07-10,37.84182,-121.53,"water","South Delta",0.1,17,NA,NA
2007-07-10,37.88188,-121.6522,"water","South Delta",0,7,NA,NA
2007-07-10,38.11558,-121.4938,"water","East Delta",0,8.9,NA,NA
2007-07-10,38.13794,-121.4214,"water","East Delta",0.23,1.86,NA,0.23
2007-07-10,38.16022,-121.2064,"water","East Delta",0,4.7,NA,NA
2007-07-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.63
2007-07-17,38.3068,-121.6934,"water","Yolo Bypass",0,2.6,NA,0
2007-07-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.665
2007-07-24,38.13794,-121.4214,"water","East Delta",0.12,1.73,NA,0
2007-07-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.52
2007-07-26,38.43467,-121.5192,"water","Sacramento River",NA,NA,0.0033,NA
2007-07-26,38.45573,-121.5011,"water","Sacramento River",NA,NA,9.52e-05,NA
2007-07-26,38.45815,-121.5026,"water","Sacramento River",NA,NA,0.0046,NA
2007-08-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.624
2007-08-07,37.82084,-121.5001,"water","South Delta",0.1,10,NA,NA
2007-08-07,37.84182,-121.53,"water","South Delta",0.1,10,NA,NA
2007-08-07,37.88188,-121.6522,"water","South Delta",0.04,3.9,NA,NA
2007-08-07,38.02054,-121.8063,"water","Confluence",0.028,2.39,0.00072,0.069
2007-08-07,38.0597,-121.8113,"water","Confluence",0.016,2.93,0.00045,0.06
2007-08-07,38.11558,-121.4938,"water","East Delta",0.099,6.6,NA,NA
2007-08-07,38.16022,-121.2064,"water","East Delta",0,2.4,NA,NA
2007-08-08,38.072182,-121.997085571289,"water","NE Suisun",0.035,2.24,2.5e-05,0.02
2007-08-08,38.096989,-122.06233215332,"water","NW Suisun",0.064,2.68,0.0122,0.121
2007-08-08,38.107773,-122.053123474121,"water","NW Suisun",0.058,2.32,0.0267,0.028
2007-08-08,38.13794,-121.4214,"water","East Delta",0,1.43,NA,0
2007-08-08,38.43493,-121.5252,"water","Sacramento River",NA,NA,0.00065,NA
2007-08-08,38.4592,-121.5031,"water","Sacramento River",NA,NA,4.59e-05,NA
2007-08-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.572
2007-08-09,38.43467,-121.5192,"water","Sacramento River",NA,NA,0.0027,NA
2007-08-09,38.45573,-121.5011,"water","Sacramento River",NA,NA,0,NA
2007-08-09,38.45815,-121.5026,"water","Sacramento River",NA,NA,6.02e-05,NA
2007-08-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.732
2007-08-21,38.13794,-121.4214,"water","East Delta",0,1.16,NA,0
2007-08-21,38.3068,-121.6934,"water","Yolo Bypass",0,2.6,NA,0
2007-08-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.598
2007-08-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.432
2007-09-04,37.82084,-121.5001,"water","South Delta",0.04,2.6,NA,NA
2007-09-04,37.84182,-121.53,"water","South Delta",0.06,8.5,NA,NA
2007-09-04,37.88188,-121.6522,"water","South Delta",0,2.9,NA,NA
2007-09-04,38.11558,-121.4938,"water","East Delta",0.05,5.5,NA,NA
2007-09-04,38.13794,-121.4214,"water","East Delta",0,0.88,NA,0
2007-09-04,38.16022,-121.2064,"water","East Delta",0,1.4,NA,NA
2007-09-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.447
2007-09-18,38.13794,-121.4214,"water","East Delta",0,0.92,NA,0
2007-09-19,38.3068,-121.6934,"water","Yolo Bypass",0,7.1,NA,1
2007-09-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.541
2007-09-25,37.84182,-121.53,"water","South Delta",NA,3.7,NA,NA
2007-09-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.564
2007-10-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.489
2007-10-10,38.43493,-121.5252,"water","Sacramento River",0.006,1.7,5.36e-05,NA
2007-10-10,38.4592,-121.5031,"water","Sacramento River",0.022,2.1,9e-05,0.19
2007-10-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.504
2007-10-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.642
2007-10-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2007-10-25,38.13794,-121.4214,"water","East Delta",0,1,NA,0.26
2007-11-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2007-11-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.41
2007-11-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.56
2007-11-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.8
2007-11-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.6
2007-12-05,38.43493,-121.5252,"water","Sacramento River",NA,NA,7.84e-05,NA
2007-12-05,38.4592,-121.5031,"water","Sacramento River",NA,NA,0.00149,NA
2007-12-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.834
2007-12-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.624
2007-12-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.6
2007-12-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.19
2008-01-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.45
2008-01-04,38.4592,-121.5031,"water","Sacramento River",0.021,1.67,4.4e-05,NA
2008-01-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.928
2008-01-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.24
2008-01-23,37.82084,-121.5001,"water","South Delta",0.08,3.1,NA,1.2
2008-01-23,37.84182,-121.53,"water","South Delta",0.1,7.3,NA,1.1
2008-01-23,38.11558,-121.4938,"water","East Delta",0,3.1,NA,0.27
2008-01-23,38.16022,-121.2064,"water","East Delta",0,0.9,NA,0
2008-01-24,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.56
2008-01-28,38.2399,-121.5649,"water","Sacramento River",0.06,11,NA,1.4
2008-01-28,38.3068,-121.6934,"water","Yolo Bypass",0,6.8,NA,0.68
2008-01-31,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.69
2008-02-06,38.43493,-121.5252,"water","Sacramento River",0.119,2.69,0.031,NA
2008-02-06,38.4592,-121.5031,"water","Sacramento River",0.006,2.81,7.34e-05,0.19
2008-02-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.913
2008-02-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.47
2008-02-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.35
2008-02-21,38.2399,-121.5649,"water","Sacramento River",0.04,8.3,NA,1.1
2008-02-21,38.3068,-121.6934,"water","Yolo Bypass",0.03,7.1,NA,0.54
2008-02-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.714
2008-03-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.06
2008-03-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.974
2008-03-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.527
2008-03-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2008-04-02,38.43493,-121.5252,"water","Sacramento River",NA,NA,0.001,NA
2008-04-02,38.4592,-121.5031,"water","Sacramento River",NA,NA,0.0017,NA
2008-04-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2008-04-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.456
2008-04-15,37.82084,-121.5001,"water","South Delta",0.08,6.9,NA,1.6
2008-04-15,37.84182,-121.53,"water","South Delta",0.06,6.5,NA,1.2
2008-04-15,37.88188,-121.6522,"water","South Delta",0,3.1,NA,0.9
2008-04-15,37.9556,-121.4223,"water","South Delta",0.06,5.3,NA,1.1
2008-04-15,37.9702,-121.4074,"water","South Delta",0.09,11,NA,1
2008-04-15,38.11558,-121.4938,"water","East Delta",0,2.4,NA,0.56
2008-04-15,38.16022,-121.2064,"water","East Delta",0.02,1.5,NA,0
2008-04-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.476
2008-04-21,38.2399,-121.5649,"water","Sacramento River",0.04,4.8,NA,0.69
2008-04-21,38.3068,-121.6934,"water","Yolo Bypass",0.03,4.7,NA,1.1
2008-04-24,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.418
2008-05-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.5
2008-05-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.49
2008-05-13,37.82084,-121.5001,"water","South Delta",0,4.1,NA,0.82
2008-05-13,37.84182,-121.53,"water","South Delta",0.08,7.9,NA,0.75
2008-05-13,37.88188,-121.6522,"water","South Delta",0,4.3,NA,0.51
2008-05-13,37.9556,-121.4223,"water","South Delta",0.07,6.1,NA,1.4
2008-05-13,37.9702,-121.4074,"water","South Delta",0.08,7.7,NA,1.5
2008-05-13,38.11558,-121.4938,"water","East Delta",0,3,NA,1.2
2008-05-13,38.16022,-121.2064,"water","East Delta",0,1.4,NA,0.52
2008-05-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.511
2008-05-19,38.2399,-121.5649,"water","Sacramento River",0.03,3.2,NA,0.77
2008-05-19,38.3068,-121.6934,"water","Yolo Bypass",0.02,6,NA,2.4
2008-05-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2008-05-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.682
2008-06-03,38.16022,-121.2064,"water","East Delta",NA,1.4,NA,NA
2008-06-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.04
2008-06-10,37.82084,-121.5001,"water","South Delta",0,4.5,NA,1.6
2008-06-10,37.84182,-121.53,"water","South Delta",0.07,5.9,NA,1.2
2008-06-10,37.88188,-121.6522,"water","South Delta",0,4.4,NA,0.87
2008-06-10,37.9556,-121.4223,"water","South Delta",0,5,NA,0.87
2008-06-10,37.9702,-121.4074,"water","South Delta",0.1,12,NA,1.2
2008-06-10,38.11558,-121.4938,"water","East Delta",0,2.2,NA,0.48
2008-06-10,38.16022,-121.2064,"water","East Delta",0,0.8,NA,0.11
2008-06-11,38.43493,-121.5252,"water","Sacramento River",0.02,1.4,7.02e-05,NA
2008-06-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.763
2008-06-12,38.4592,-121.5031,"water","Sacramento River",0.021,5.1,0.0039,1
2008-06-17,38.2399,-121.5649,"water","Sacramento River",0,5.1,NA,0.67
2008-06-17,38.3068,-121.6934,"water","Yolo Bypass",0,8.6,NA,0.61
2008-06-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.84
2008-06-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.525
2008-07-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.496
2008-07-08,37.88188,-121.6522,"water","South Delta",NA,98,NA,NA
2008-07-08,38.16022,-121.2064,"water","East Delta",NA,1.2,NA,NA
2008-07-09,38.02054,-121.8063,"water","Confluence",0.006,1.78,0.00069,0.129
2008-07-09,38.0597,-121.8113,"water","Confluence",0.022,3.02,2.4e-05,0.115
2008-07-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.576
2008-07-10,38.049877,-122.088912963867,"water","SW Suisun",0.042,2.76,7e-04,0.139
2008-07-10,38.071033,-121.968032836914,"water","NE Suisun",0.039,2.29,0.00062,0.127
2008-07-10,38.082714,-122.038452148438,"water","NE Suisun",0.054,2.33,0.00055,0.148
2008-07-14,38.2399,-121.5649,"water","Sacramento River",0,4.9,NA,0.54
2008-07-14,38.3068,-121.6934,"water","Yolo Bypass",0,7.7,NA,0.53
2008-07-15,37.82084,-121.5001,"water","South Delta",0.1,17,NA,1.8
2008-07-15,37.84182,-121.53,"water","South Delta",0,6.2,NA,2
2008-07-15,37.88188,-121.6522,"water","South Delta",0,2.5,NA,1.3
2008-07-15,37.9556,-121.4223,"water","South Delta",0,4.3,NA,0.19
2008-07-15,37.9702,-121.4074,"water","South Delta",0.07,9.6,NA,0.4
2008-07-15,38.11558,-121.4938,"water","East Delta",0,2.1,NA,0.68
2008-07-15,38.16022,-121.2064,"water","East Delta",0,1.2,NA,0
2008-07-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.528
2008-07-24,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.64
2008-07-31,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.711
2008-08-05,38.16022,-121.2064,"water","East Delta",NA,1.1,NA,NA
2008-08-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.579
2008-08-12,37.82084,-121.5001,"water","South Delta",0,5.9,NA,0.35
2008-08-12,37.84182,-121.53,"water","South Delta",0.2,28,NA,0.31
2008-08-12,37.88188,-121.6522,"water","South Delta",0,2.1,NA,0.34
2008-08-12,37.9556,-121.4223,"water","South Delta",0.08,7.7,NA,0.33
2008-08-12,37.9702,-121.4074,"water","South Delta",0,6.4,NA,0.41
2008-08-12,38.11558,-121.4938,"water","East Delta",0,5.3,NA,0.31
2008-08-12,38.16022,-121.2064,"water","East Delta",0,0.9,NA,0.17
2008-08-14,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.529
2008-08-18,38.2399,-121.5649,"water","Sacramento River",0,3.5,NA,0.16
2008-08-18,38.3068,-121.6934,"water","Yolo Bypass",0.07,7.1,NA,0.25
2008-08-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2008-08-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.527
2008-09-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.511
2008-09-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.442
2008-09-15,38.3068,-121.6934,"water","Yolo Bypass",0,7.1,NA,0.49
2008-09-16,37.82084,-121.5001,"water","South Delta",0.07,5.9,NA,0.37
2008-09-16,37.84182,-121.53,"water","South Delta",0,5.9,NA,1
2008-09-16,37.88188,-121.6522,"water","South Delta",0,2.6,NA,0.43
2008-09-16,37.9556,-121.4223,"water","South Delta",0,2.3,NA,0.53
2008-09-16,37.9702,-121.4074,"water","South Delta",0,7.6,NA,0.64
2008-09-16,38.06322,-121.6033,"water","Lower San Joaquin River",0,1.4,NA,0.46
2008-09-16,38.11558,-121.4938,"water","East Delta",0,2.2,NA,0.38
2008-09-16,38.16022,-121.2064,"water","East Delta",0,1.1,NA,0
2008-09-16,38.2399,-121.5649,"water","Sacramento River",0,4.1,NA,0.43
2008-09-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.511
2008-09-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.418
2008-10-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.509
2008-10-08,38.43493,-121.5252,"water","Sacramento River",0.012,1.7,0.000197,NA
2008-10-08,38.4592,-121.5031,"water","Sacramento River",0.012,1.1,0.0019,0.5
2008-10-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.432
2008-10-14,37.71226,-121.252,"water","South Delta",0,3.8,NA,0.15
2008-10-14,38.06322,-121.6033,"water","Lower San Joaquin River",0,0.07,NA,0.11
2008-10-14,38.15256,-121.501,"water","East Delta",0,0.1,NA,0.067
2008-10-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2008-10-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.435
2008-10-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.458
2008-11-01,38.4592,-121.5031,"water","Sacramento River",0.013,1.5,9e-04,NA
2008-11-04,37.71226,-121.252,"water","South Delta",0,0.4,NA,0.58
2008-11-04,38.06322,-121.6033,"water","Lower San Joaquin River",0,2.2,NA,0.17
2008-11-04,38.15256,-121.501,"water","East Delta",0,0.8,NA,0.096
2008-11-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.634
2008-11-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.565
2008-11-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.935
2008-11-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.927
2008-12-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.641
2008-12-09,37.71226,-121.252,"water","South Delta",0,3.4,NA,0.14
2008-12-09,38.06322,-121.6033,"water","Lower San Joaquin River",0.02,1.1,NA,0.29
2008-12-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.94
2008-12-15,38.4592,-121.5031,"water","Sacramento River",0.007,1.8,0.000123,NA
2008-12-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.24
2008-12-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.04
2008-12-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.1
2009-01-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.902
2009-01-13,37.77046,-121.2923,"water","South Delta",0,1.3,NA,0.24
2009-01-13,38.15256,-121.501,"water","East Delta",0.011,0.9,NA,0.12
2009-01-14,38.06322,-121.6033,"water","Lower San Joaquin River",0.03,1.9,NA,0.25
2009-01-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.33
2009-01-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.946
2009-01-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.52
2009-02-03,38.43493,-121.5252,"water","Sacramento River",0.0065,2.4,6.82e-05,NA
2009-02-03,38.4592,-121.5031,"water","Sacramento River",0.0065,2.2,0.0026,0.5
2009-02-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.971
2009-02-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.52
2009-02-10,37.77046,-121.2923,"water","South Delta",0,0.79,NA,0.18
2009-02-10,38.06322,-121.6033,"water","Lower San Joaquin River",0.02,2.5,NA,0.26
2009-02-10,38.15256,-121.501,"water","East Delta",0.03,0.46,NA,0.09
2009-02-12,38.4592,-121.5031,"water","Sacramento River",0.007,1.3,0.0017,NA
2009-02-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.04
2009-02-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.3
2009-03-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.28
2009-03-10,37.77046,-121.2923,"water","South Delta",0.012,2.2,NA,0.3
2009-03-10,38.06322,-121.6033,"water","Lower San Joaquin River",0.014,2.9,NA,0.33
2009-03-10,38.15256,-121.501,"water","East Delta",0,0.44,NA,0.08
2009-03-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.3
2009-03-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.05
2009-03-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.14
2009-04-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.987
2009-04-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.642
2009-04-14,37.77046,-121.2923,"water","South Delta",0,0.8,NA,0.13
2009-04-14,38.06322,-121.6033,"water","Lower San Joaquin River",0.014,1.5,NA,0.39
2009-04-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
